MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLNVAL,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TENTRB,MON
MON,TEQTRC,MON
MON,TRO,MON
MON,VFB,MON
MON,DSS,KVB,MID,TEQTRC,TRO,MON
MON,DSS,KVB,MID,TRO,VFB,MON
MON,DSS,KVB,NLNVAL,OSO,TRO,MON
MON,DSS,KVB,OSC,OSO,OSS,MON
MON,DSS,KVB,OSC,OSO,STA,MON
MON,DSS,KVB,OSC,OSO,TENTRB,MON
MON,DSS,KVB,OSC,OSO,TRO,MON
MON,DSS,KVB,OSC,OSO,VFB,MON
MON,DSS,KVB,OSC,OSS,TRO,MON
MON,DSS,KVB,OSC,OSS,VFB,MON
MON,DSS,KVB,OSC,STA,TRO,MON
MON,DSS,KVB,OSC,TENTRB,TRO,MON
MON,DSS,KVB,OSC,TEQTRC,TRO,MON
MON,DSS,KVB,OSC,TRO,VFB,MON
MON,DSS,KVB,OSO,OSS,STA,MON
MON,DSS,KVB,OSO,OSS,TENTRB,MON
MON,DSS,KVB,OSO,OSS,TRO,MON
MON,DSS,KVB,OSO,OSS,VFB,MON
MON,DSS,KVB,OSO,STA,TRO,MON
MON,DSS,KVB,OSO,STA,VFB,MON
MON,DSS,KVB,OSO,STB,TRO,MON
MON,DSS,KVB,OSO,STC,TRO,MON
MON,DSS,KVB,OSO,TENTRB,TRO,MON
MON,DSS,KVB,OSO,TENTRB,VFB,MON
MON,DSS,KVB,OSO,TEQTRC,TRO,MON
MON,DSS,KVB,OSO,TRO,VFB,MON
MON,DSS,KVB,OSS,STA,TRO,MON
MON,DSS,KVB,OSS,TENTRB,TRO,MON
MON,DSS,KVB,OSS,TEQTRC,TRO,MON
MON,DSS,KVB,OSS,TRO,VFB,MON
MON,DSS,KVB,STA,TRO,VFB,MON
MON,DSS,KVB,TENTRB,TRO,VFB,MON
MON,DSS,KVB,TEQTRC,TRO,VFB,MON
MON,DSS,MID,NLNVAL,OSO,TRO,MON
MON,DSS,MID,OSC,OSO,OSS,MON
MON,DSS,MID,OSC,OSO,STA,MON
MON,DSS,MID,OSC,OSO,TENTRB,MON
MON,DSS,MID,OSC,OSO,TRO,MON
MON,DSS,MID,OSC,OSO,VFB,MON
MON,DSS,MID,OSC,OSS,TRO,MON
MON,DSS,MID,OSC,OSS,VFB,MON
MON,DSS,MID,OSC,STA,TRO,MON
MON,DSS,MID,OSC,TENTRB,TRO,MON
MON,DSS,MID,OSC,TEQTRC,TRO,MON
MON,DSS,MID,OSC,TRO,VFB,MON
MON,DSS,MID,OSO,OSS,STA,MON
MON,DSS,MID,OSO,OSS,TENTRB,MON
MON,DSS,MID,OSO,OSS,TRO,MON
MON,DSS,MID,OSO,OSS,VFB,MON
MON,DSS,MID,OSO,STA,TRO,MON
MON,DSS,MID,OSO,STA,VFB,MON
MON,DSS,MID,OSO,STB,TRO,MON
MON,DSS,MID,OSO,STC,TRO,MON
MON,DSS,MID,OSO,TENTRB,TRO,MON
MON,DSS,MID,OSO,TENTRB,VFB,MON
MON,DSS,MID,OSO,TEQTRC,TRO,MON
MON,DSS,MID,OSO,TRO,VFB,MON
MON,DSS,MID,OSS,STA,TRO,MON
MON,DSS,MID,OSS,TENTRB,TRO,MON
MON,DSS,MID,OSS,TEQTRC,TRO,MON
MON,DSS,MID,OSS,TRO,VFB,MON
MON,DSS,MID,STA,TRO,VFB,MON
MON,DSS,MID,TENTRB,TRO,VFB,MON
MON,DSS,MID,TEQTRC,TRO,VFB,MON
MON,DSS,OSC,OSO,OSS,TRO,MON
MON,DSS,OSC,OSO,OSS,VFB,MON
MON,DSS,OSC,OSO,STA,TRO,MON
MON,DSS,OSC,OSO,TENTRB,TRO,MON
MON,DSS,OSC,OSO,TEQTRC,TRO,MON
MON,DSS,OSC,OSO,TRO,VFB,MON
MON,DSS,OSC,OSS,TENTRB,TRO,MON
MON,DSS,OSC,OSS,TRO,VFB,MON
MON,DSS,OSC,TENTRB,TRO,VFB,MON
MON,DSS,OSO,OSS,STA,TRO,MON
MON,DSS,OSO,OSS,TENTRB,TRO,MON
MON,DSS,OSO,OSS,TEQTRC,TRO,MON
MON,DSS,OSO,OSS,TRO,VFB,MON
MON,DSS,OSO,STA,TRO,VFB,MON
MON,DSS,OSO,TENTRB,TRO,VFB,MON
MON,DSS,OSO,TEQTRC,TRO,VFB,MON
MON,DSS,OSS,TENTRB,TRO,VFB,MON
MON,GFC,KVB,MID,NLNVAL,OSC,MON
MON,GFC,KVB,MID,NLNVAL,OSO,MON
MON,GFC,KVB,MID,NLNVAL,OSS,MON
MON,GFC,KVB,MID,NLNVAL,TRO,MON
MON,GFC,KVB,MID,NLNVAL,VFB,MON
MON,GFC,KVB,MID,OSC,OSO,MON
MON,GFC,KVB,MID,OSC,OSS,MON
MON,GFC,KVB,MID,OSC,STA,MON
MON,GFC,KVB,MID,OSC,STB,MON
MON,GFC,KVB,MID,OSC,STC,MON
MON,GFC,KVB,MID,OSC,TENTRB,MON
MON,GFC,KVB,MID,OSC,TEQTRC,MON
MON,GFC,KVB,MID,OSC,TRO,MON
MON,GFC,KVB,MID,OSC,VFB,MON
MON,GFC,KVB,MID,OSE,TRO,MON
MON,GFC,KVB,MID,OSO,OSS,MON
MON,GFC,KVB,MID,OSO,STA,MON
MON,GFC,KVB,MID,OSO,STB,MON
MON,GFC,KVB,MID,OSO,STC,MON
MON,GFC,KVB,MID,OSO,TENTRB,MON
MON,GFC,KVB,MID,OSO,TEQTRC,MON
MON,GFC,KVB,MID,OSO,TRO,MON
MON,GFC,KVB,MID,OSO,VFB,MON
MON,GFC,KVB,MID,OSS,STA,MON
MON,GFC,KVB,MID,OSS,STB,MON
MON,GFC,KVB,MID,OSS,STC,MON
MON,GFC,KVB,MID,OSS,TENTRB,MON
MON,GFC,KVB,MID,OSS,TEQTRC,MON
MON,GFC,KVB,MID,OSS,TRO,MON
MON,GFC,KVB,MID,OSS,VFB,MON
MON,GFC,KVB,MID,STA,TRO,MON
MON,GFC,KVB,MID,STA,VFB,MON
MON,GFC,KVB,MID,STB,TRO,MON
MON,GFC,KVB,MID,STB,VFB,MON
MON,GFC,KVB,MID,STC,TRO,MON
MON,GFC,KVB,MID,STC,VFB,MON
MON,GFC,KVB,MID,TENTRB,TRO,MON
MON,GFC,KVB,MID,TENTRB,VFB,MON
MON,GFC,KVB,MID,TEQTRC,TRO,MON
MON,GFC,KVB,MID,TEQTRC,VFB,MON
MON,GFC,KVB,MID,TRO,VFB,MON
MON,GFC,KVB,NLNVAL,OSC,OSO,MON
MON,GFC,KVB,NLNVAL,OSC,TRO,MON
MON,GFC,KVB,NLNVAL,OSO,OSS,MON
MON,GFC,KVB,NLNVAL,OSO,TRO,MON
MON,GFC,KVB,NLNVAL,OSO,VFB,MON
MON,GFC,KVB,NLNVAL,OSS,TRO,MON
MON,GFC,KVB,NLNVAL,TRO,VFB,MON
MON,GFC,KVB,OSC,OSO,OSS,MON
MON,GFC,KVB,OSC,OSO,STA,MON
MON,GFC,KVB,OSC,OSO,STB,MON
MON,GFC,KVB,OSC,OSO,STC,MON
MON,GFC,KVB,OSC,OSO,TENTRB,MON
MON,GFC,KVB,OSC,OSO,TEQTRC,MON
MON,GFC,KVB,OSC,OSO,TRO,MON
MON,GFC,KVB,OSC,OSO,VFB,MON
MON,GFC,KVB,OSC,OSS,STA,MON
MON,GFC,KVB,OSC,OSS,TENTRB,MON
MON,GFC,KVB,OSC,OSS,TRO,MON
MON,GFC,KVB,OSC,OSS,VFB,MON
MON,GFC,KVB,OSC,STA,TRO,MON
MON,GFC,KVB,OSC,STA,VFB,MON
MON,GFC,KVB,OSC,STB,TRO,MON
MON,GFC,KVB,OSC,STC,TRO,MON
MON,GFC,KVB,OSC,TENTRB,TRO,MON
MON,GFC,KVB,OSC,TENTRB,VFB,MON
MON,GFC,KVB,OSC,TEQTRC,TRO,MON
MON,GFC,KVB,OSC,TRO,VFB,MON
MON,GFC,KVB,OSE,OSO,TRO,MON
MON,GFC,KVB,OSO,OSS,STA,MON
MON,GFC,KVB,OSO,OSS,STB,MON
MON,GFC,KVB,OSO,OSS,STC,MON
MON,GFC,KVB,OSO,OSS,TENTRB,MON
MON,GFC,KVB,OSO,OSS,TEQTRC,MON
MON,GFC,KVB,OSO,OSS,TRO,MON
MON,GFC,KVB,OSO,OSS,VFB,MON
MON,GFC,KVB,OSO,STA,TRO,MON
MON,GFC,KVB,OSO,STA,VFB,MON
MON,GFC,KVB,OSO,STB,TRO,MON
MON,GFC,KVB,OSO,STB,VFB,MON
MON,GFC,KVB,OSO,STC,TRO,MON
MON,GFC,KVB,OSO,STC,VFB,MON
MON,GFC,KVB,OSO,TENTRB,TRO,MON
MON,GFC,KVB,OSO,TENTRB,VFB,MON
MON,GFC,KVB,OSO,TEQTRC,TRO,MON
MON,GFC,KVB,OSO,TEQTRC,VFB,MON
MON,GFC,KVB,OSO,TRO,VFB,MON
MON,GFC,KVB,OSS,STA,TRO,MON
MON,GFC,KVB,OSS,STA,VFB,MON
MON,GFC,KVB,OSS,STB,TRO,MON
MON,GFC,KVB,OSS,STC,TRO,MON
MON,GFC,KVB,OSS,TENTRB,TRO,MON
MON,GFC,KVB,OSS,TENTRB,VFB,MON
MON,GFC,KVB,OSS,TEQTRC,TRO,MON
MON,GFC,KVB,OSS,TRO,VFB,MON
MON,GFC,KVB,STA,TENTRB,TRO,MON
MON,GFC,KVB,STA,TRO,VFB,MON
MON,GFC,KVB,STB,TRO,VFB,MON
MON,GFC,KVB,STC,TRO,VFB,MON
MON,GFC,KVB,TENTRB,TRO,VFB,MON
MON,GFC,KVB,TEQTRC,TRO,VFB,MON
MON,GFC,MID,NLNVAL,OSC,OSO,MON
MON,GFC,MID,NLNVAL,OSC,TRO,MON
MON,GFC,MID,NLNVAL,OSO,OSS,MON
MON,GFC,MID,NLNVAL,OSO,TRO,MON
MON,GFC,MID,NLNVAL,OSO,VFB,MON
MON,GFC,MID,NLNVAL,OSS,TRO,MON
MON,GFC,MID,NLNVAL,TRO,VFB,MON
MON,GFC,MID,OSC,OSO,OSS,MON
MON,GFC,MID,OSC,OSO,STA,MON
MON,GFC,MID,OSC,OSO,STB,MON
MON,GFC,MID,OSC,OSO,STC,MON
MON,GFC,MID,OSC,OSO,TENTRB,MON
MON,GFC,MID,OSC,OSO,TEQTRC,MON
MON,GFC,MID,OSC,OSO,TRO,MON
MON,GFC,MID,OSC,OSO,VFB,MON
MON,GFC,MID,OSC,OSS,STA,MON
MON,GFC,MID,OSC,OSS,TENTRB,MON
MON,GFC,MID,OSC,OSS,TRO,MON
MON,GFC,MID,OSC,OSS,VFB,MON
MON,GFC,MID,OSC,STA,TRO,MON
MON,GFC,MID,OSC,STA,VFB,MON
MON,GFC,MID,OSC,STB,TRO,MON
MON,GFC,MID,OSC,STC,TRO,MON
MON,GFC,MID,OSC,TENTRB,TRO,MON
MON,GFC,MID,OSC,TENTRB,VFB,MON
MON,GFC,MID,OSC,TEQTRC,TRO,MON
MON,GFC,MID,OSC,TRO,VFB,MON
MON,GFC,MID,OSE,OSO,TRO,MON
MON,GFC,MID,OSO,OSS,STA,MON
MON,GFC,MID,OSO,OSS,STB,MON
MON,GFC,MID,OSO,OSS,STC,MON
MON,GFC,MID,OSO,OSS,TENTRB,MON
MON,GFC,MID,OSO,OSS,TEQTRC,MON
MON,GFC,MID,OSO,OSS,TRO,MON
MON,GFC,MID,OSO,OSS,VFB,MON
MON,GFC,MID,OSO,STA,TRO,MON
MON,GFC,MID,OSO,STA,VFB,MON
MON,GFC,MID,OSO,STB,TRO,MON
MON,GFC,MID,OSO,STB,VFB,MON
MON,GFC,MID,OSO,STC,TRO,MON
MON,GFC,MID,OSO,STC,VFB,MON
MON,GFC,MID,OSO,TENTRB,TRO,MON
MON,GFC,MID,OSO,TENTRB,VFB,MON
MON,GFC,MID,OSO,TEQTRC,TRO,MON
MON,GFC,MID,OSO,TEQTRC,VFB,MON
MON,GFC,MID,OSO,TRO,VFB,MON
MON,GFC,MID,OSS,STA,TRO,MON
MON,GFC,MID,OSS,STA,VFB,MON
MON,GFC,MID,OSS,STB,TRO,MON
MON,GFC,MID,OSS,STC,TRO,MON
MON,GFC,MID,OSS,TENTRB,TRO,MON
MON,GFC,MID,OSS,TENTRB,VFB,MON
MON,GFC,MID,OSS,TEQTRC,TRO,MON
MON,GFC,MID,OSS,TRO,VFB,MON
MON,GFC,MID,STA,TENTRB,TRO,MON
MON,GFC,MID,STA,TRO,VFB,MON
MON,GFC,MID,STB,TRO,VFB,MON
MON,GFC,MID,STC,TRO,VFB,MON
MON,GFC,MID,TENTRB,TRO,VFB,MON
MON,GFC,MID,TEQTRC,TRO,VFB,MON
MON,GFC,NLNVAL,OSC,OSO,TRO,MON
MON,GFC,NLNVAL,OSO,OSS,TRO,MON
MON,GFC,NLNVAL,OSO,TRO,VFB,MON
MON,GFC,OSC,OSO,OSS,STA,MON
MON,GFC,OSC,OSO,OSS,TENTRB,MON
MON,GFC,OSC,OSO,OSS,TRO,MON
MON,GFC,OSC,OSO,OSS,VFB,MON
MON,GFC,OSC,OSO,STA,TRO,MON
MON,GFC,OSC,OSO,STA,VFB,MON
MON,GFC,OSC,OSO,STB,TRO,MON
MON,GFC,OSC,OSO,STC,TRO,MON
MON,GFC,OSC,OSO,TENTRB,TRO,MON
MON,GFC,OSC,OSO,TENTRB,VFB,MON
MON,GFC,OSC,OSO,TEQTRC,TRO,MON
MON,GFC,OSC,OSO,TRO,VFB,MON
MON,GFC,OSC,OSS,STA,TRO,MON
MON,GFC,OSC,OSS,TENTRB,TRO,MON
MON,GFC,OSC,OSS,TEQTRC,TRO,MON
MON,GFC,OSC,OSS,TRO,VFB,MON
MON,GFC,OSC,STA,TRO,VFB,MON
MON,GFC,OSC,TENTRB,TRO,VFB,MON
MON,GFC,OSC,TEQTRC,TRO,VFB,MON
MON,GFC,OSO,OSS,STA,TRO,MON
MON,GFC,OSO,OSS,STA,VFB,MON
MON,GFC,OSO,OSS,STB,TRO,MON
MON,GFC,OSO,OSS,STC,TRO,MON
MON,GFC,OSO,OSS,TENTRB,TRO,MON
MON,GFC,OSO,OSS,TENTRB,VFB,MON
MON,GFC,OSO,OSS,TEQTRC,TRO,MON
MON,GFC,OSO,OSS,TRO,VFB,MON
MON,GFC,OSO,STA,TENTRB,TRO,MON
MON,GFC,OSO,STA,TRO,VFB,MON
MON,GFC,OSO,STB,TRO,VFB,MON
MON,GFC,OSO,STC,TRO,VFB,MON
MON,GFC,OSO,TENTRB,TRO,VFB,MON
MON,GFC,OSO,TEQTRC,TRO,VFB,MON
MON,GFC,OSS,STA,TRO,VFB,MON
MON,GFC,OSS,TENTRB,TRO,VFB,MON
MON,GFC,OSS,TEQTRC,TRO,VFB,MON
MON,KVB,MID,NLNVAL,OSC,OSO,MON
MON,KVB,MID,NLNVAL,OSC,OSS,MON
MON,KVB,MID,NLNVAL,OSC,STA,MON
MON,KVB,MID,NLNVAL,OSC,TENTRB,MON
MON,KVB,MID,NLNVAL,OSC,TRO,MON
MON,KVB,MID,NLNVAL,OSC,VFB,MON
MON,KVB,MID,NLNVAL,OSO,OSS,MON
MON,KVB,MID,NLNVAL,OSO,STA,MON
MON,KVB,MID,NLNVAL,OSO,STB,MON
MON,KVB,MID,NLNVAL,OSO,STC,MON
MON,KVB,MID,NLNVAL,OSO,TENTRB,MON
MON,KVB,MID,NLNVAL,OSO,TEQTRC,MON
MON,KVB,MID,NLNVAL,OSO,TRO,MON
MON,KVB,MID,NLNVAL,OSO,VFB,MON
MON,KVB,MID,NLNVAL,OSS,STA,MON
MON,KVB,MID,NLNVAL,OSS,TENTRB,MON
MON,KVB,MID,NLNVAL,OSS,TRO,MON
MON,KVB,MID,NLNVAL,OSS,VFB,MON
MON,KVB,MID,NLNVAL,STA,TRO,MON
MON,KVB,MID,NLNVAL,STA,VFB,MON
MON,KVB,MID,NLNVAL,STB,TRO,MON
MON,KVB,MID,NLNVAL,STC,TRO,MON
MON,KVB,MID,NLNVAL,TENTRB,TRO,MON
MON,KVB,MID,NLNVAL,TENTRB,VFB,MON
MON,KVB,MID,NLNVAL,TEQTRC,TRO,MON
MON,KVB,MID,NLNVAL,TRO,VFB,MON
MON,KVB,MID,OSC,OSE,OSO,MON
MON,KVB,MID,OSC,OSE,OSS,MON
MON,KVB,MID,OSC,OSE,TRO,MON
MON,KVB,MID,OSC,OSE,VFB,MON
MON,KVB,MID,OSC,OSO,OSS,MON
MON,KVB,MID,OSC,OSO,STA,MON
MON,KVB,MID,OSC,OSO,STB,MON
MON,KVB,MID,OSC,OSO,STC,MON
MON,KVB,MID,OSC,OSO,TENTRB,MON
MON,KVB,MID,OSC,OSO,TEQTRC,MON
MON,KVB,MID,OSC,OSO,TRO,MON
MON,KVB,MID,OSC,OSO,VFB,MON
MON,KVB,MID,OSC,OSS,STA,MON
MON,KVB,MID,OSC,OSS,STB,MON
MON,KVB,MID,OSC,OSS,STC,MON
MON,KVB,MID,OSC,OSS,TENTRB,MON
MON,KVB,MID,OSC,OSS,TEQTRC,MON
MON,KVB,MID,OSC,OSS,TRO,MON
MON,KVB,MID,OSC,OSS,VFB,MON
MON,KVB,MID,OSC,STA,STB,MON
MON,KVB,MID,OSC,STA,STC,MON
MON,KVB,MID,OSC,STA,TENTRB,MON
MON,KVB,MID,OSC,STA,TEQTRC,MON
MON,KVB,MID,OSC,STA,TRO,MON
MON,KVB,MID,OSC,STA,VFB,MON
MON,KVB,MID,OSC,STB,TENTRB,MON
MON,KVB,MID,OSC,STB,TRO,MON
MON,KVB,MID,OSC,STB,VFB,MON
MON,KVB,MID,OSC,STC,TENTRB,MON
MON,KVB,MID,OSC,STC,TRO,MON
MON,KVB,MID,OSC,STC,VFB,MON
MON,KVB,MID,OSC,TENTRB,TEQTRC,MON
MON,KVB,MID,OSC,TENTRB,TRO,MON
MON,KVB,MID,OSC,TENTRB,VFB,MON
MON,KVB,MID,OSC,TEQTRC,TRO,MON
MON,KVB,MID,OSC,TEQTRC,VFB,MON
MON,KVB,MID,OSC,TRO,VFB,MON
MON,KVB,MID,OSE,OSO,OSS,MON
MON,KVB,MID,OSE,OSO,TRO,MON
MON,KVB,MID,OSE,OSO,VFB,MON
MON,KVB,MID,OSE,OSS,TRO,MON
MON,KVB,MID,OSE,OSS,VFB,MON
MON,KVB,MID,OSE,STA,TRO,MON
MON,KVB,MID,OSE,TENTRB,TRO,MON
MON,KVB,MID,OSE,TRO,VFB,MON
MON,KVB,MID,OSO,OSS,STA,MON
MON,KVB,MID,OSO,OSS,STB,MON
MON,KVB,MID,OSO,OSS,STC,MON
MON,KVB,MID,OSO,OSS,TENTRB,MON
MON,KVB,MID,OSO,OSS,TEQTRC,MON
MON,KVB,MID,OSO,OSS,TRO,MON
MON,KVB,MID,OSO,OSS,VFB,MON
MON,KVB,MID,OSO,STA,STB,MON
MON,KVB,MID,OSO,STA,STC,MON
MON,KVB,MID,OSO,STA,TENTRB,MON
MON,KVB,MID,OSO,STA,TEQTRC,MON
MON,KVB,MID,OSO,STA,TRO,MON
MON,KVB,MID,OSO,STA,VFB,MON
MON,KVB,MID,OSO,STB,STC,MON
MON,KVB,MID,OSO,STB,TENTRB,MON
MON,KVB,MID,OSO,STB,TEQTRC,MON
MON,KVB,MID,OSO,STB,TRO,MON
MON,KVB,MID,OSO,STB,VFB,MON
MON,KVB,MID,OSO,STC,TENTRB,MON
MON,KVB,MID,OSO,STC,TEQTRC,MON
MON,KVB,MID,OSO,STC,TRO,MON
MON,KVB,MID,OSO,STC,VFB,MON
MON,KVB,MID,OSO,TENTRB,TEQTRC,MON
MON,KVB,MID,OSO,TENTRB,TRO,MON
MON,KVB,MID,OSO,TENTRB,VFB,MON
MON,KVB,MID,OSO,TEQTRC,TRO,MON
MON,KVB,MID,OSO,TEQTRC,VFB,MON
MON,KVB,MID,OSO,TRO,VFB,MON
MON,KVB,MID,OSS,STA,STB,MON
MON,KVB,MID,OSS,STA,STC,MON
MON,KVB,MID,OSS,STA,TENTRB,MON
MON,KVB,MID,OSS,STA,TEQTRC,MON
MON,KVB,MID,OSS,STA,TRO,MON
MON,KVB,MID,OSS,STA,VFB,MON
MON,KVB,MID,OSS,STB,TENTRB,MON
MON,KVB,MID,OSS,STB,TRO,MON
MON,KVB,MID,OSS,STB,VFB,MON
MON,KVB,MID,OSS,STC,TENTRB,MON
MON,KVB,MID,OSS,STC,TRO,MON
MON,KVB,MID,OSS,STC,VFB,MON
MON,KVB,MID,OSS,TENTRB,TEQTRC,MON
MON,KVB,MID,OSS,TENTRB,TRO,MON
MON,KVB,MID,OSS,TENTRB,VFB,MON
MON,KVB,MID,OSS,TEQTRC,TRO,MON
MON,KVB,MID,OSS,TEQTRC,VFB,MON
MON,KVB,MID,OSS,TRO,VFB,MON
MON,KVB,MID,STA,STB,TRO,MON
MON,KVB,MID,STA,STB,VFB,MON
MON,KVB,MID,STA,STC,TRO,MON
MON,KVB,MID,STA,STC,VFB,MON
MON,KVB,MID,STA,TENTRB,TRO,MON
MON,KVB,MID,STA,TENTRB,VFB,MON
MON,KVB,MID,STA,TEQTRC,TRO,MON
MON,KVB,MID,STA,TEQTRC,VFB,MON
MON,KVB,MID,STA,TRO,VFB,MON
MON,KVB,MID,STB,STC,TRO,MON
MON,KVB,MID,STB,TENTRB,TRO,MON
MON,KVB,MID,STB,TENTRB,VFB,MON
MON,KVB,MID,STB,TEQTRC,TRO,MON
MON,KVB,MID,STB,TRO,VFB,MON
MON,KVB,MID,STC,TENTRB,TRO,MON
MON,KVB,MID,STC,TENTRB,VFB,MON
MON,KVB,MID,STC,TEQTRC,TRO,MON
MON,KVB,MID,STC,TRO,VFB,MON
MON,KVB,MID,TENTRB,TEQTRC,TRO,MON
MON,KVB,MID,TENTRB,TEQTRC,VFB,MON
MON,KVB,MID,TENTRB,TRO,VFB,MON
MON,KVB,MID,TEQTRC,TRO,VFB,MON
MON,KVB,NLNVAL,OSC,OSO,OSS,MON
MON,KVB,NLNVAL,OSC,OSO,STA,MON
MON,KVB,NLNVAL,OSC,OSO,TENTRB,MON
MON,KVB,NLNVAL,OSC,OSO,TRO,MON
MON,KVB,NLNVAL,OSC,OSO,VFB,MON
MON,KVB,NLNVAL,OSC,OSS,TRO,MON
MON,KVB,NLNVAL,OSC,OSS,VFB,MON
MON,KVB,NLNVAL,OSC,STA,TRO,MON
MON,KVB,NLNVAL,OSC,TENTRB,TRO,MON
MON,KVB,NLNVAL,OSC,TEQTRC,TRO,MON
MON,KVB,NLNVAL,OSC,TRO,VFB,MON
MON,KVB,NLNVAL,OSO,OSS,STA,MON
MON,KVB,NLNVAL,OSO,OSS,TENTRB,MON
MON,KVB,NLNVAL,OSO,OSS,TRO,MON
MON,KVB,NLNVAL,OSO,OSS,VFB,MON
MON,KVB,NLNVAL,OSO,STA,TRO,MON
MON,KVB,NLNVAL,OSO,STA,VFB,MON
MON,KVB,NLNVAL,OSO,STB,TRO,MON
MON,KVB,NLNVAL,OSO,STC,TRO,MON
MON,KVB,NLNVAL,OSO,TENTRB,TRO,MON
MON,KVB,NLNVAL,OSO,TENTRB,VFB,MON
MON,KVB,NLNVAL,OSO,TEQTRC,TRO,MON
MON,KVB,NLNVAL,OSO,TRO,VFB,MON
MON,KVB,NLNVAL,OSS,STA,TRO,MON
MON,KVB,NLNVAL,OSS,TENTRB,TRO,MON
MON,KVB,NLNVAL,OSS,TEQTRC,TRO,MON
MON,KVB,NLNVAL,OSS,TRO,VFB,MON
MON,KVB,NLNVAL,STA,TRO,VFB,MON
MON,KVB,NLNVAL,TENTRB,TRO,VFB,MON
MON,KVB,NLNVAL,TEQTRC,TRO,VFB,MON
MON,KVB,OSC,OSE,OSO,OSS,MON
MON,KVB,OSC,OSE,OSO,TRO,MON
MON,KVB,OSC,OSE,OSO,VFB,MON
MON,KVB,OSC,OSE,OSS,TRO,MON
MON,KVB,OSC,OSE,TRO,VFB,MON
MON,KVB,OSC,OSO,OSS,STA,MON
MON,KVB,OSC,OSO,OSS,STB,MON
MON,KVB,OSC,OSO,OSS,STC,MON
MON,KVB,OSC,OSO,OSS,TENTRB,MON
MON,KVB,OSC,OSO,OSS,TEQTRC,MON
MON,KVB,OSC,OSO,OSS,TRO,MON
MON,KVB,OSC,OSO,OSS,VFB,MON
MON,KVB,OSC,OSO,STA,STB,MON
MON,KVB,OSC,OSO,STA,STC,MON
MON,KVB,OSC,OSO,STA,TENTRB,MON
MON,KVB,OSC,OSO,STA,TEQTRC,MON
MON,KVB,OSC,OSO,STA,TRO,MON
MON,KVB,OSC,OSO,STA,VFB,MON
MON,KVB,OSC,OSO,STB,TENTRB,MON
MON,KVB,OSC,OSO,STB,TRO,MON
MON,KVB,OSC,OSO,STB,VFB,MON
MON,KVB,OSC,OSO,STC,TENTRB,MON
MON,KVB,OSC,OSO,STC,TRO,MON
MON,KVB,OSC,OSO,STC,VFB,MON
MON,KVB,OSC,OSO,TENTRB,TEQTRC,MON
MON,KVB,OSC,OSO,TENTRB,TRO,MON
MON,KVB,OSC,OSO,TENTRB,VFB,MON
MON,KVB,OSC,OSO,TEQTRC,TRO,MON
MON,KVB,OSC,OSO,TEQTRC,VFB,MON
MON,KVB,OSC,OSO,TRO,VFB,MON
MON,KVB,OSC,OSS,STA,TENTRB,MON
MON,KVB,OSC,OSS,STA,TRO,MON
MON,KVB,OSC,OSS,STA,VFB,MON
MON,KVB,OSC,OSS,STB,TRO,MON
MON,KVB,OSC,OSS,STB,VFB,MON
MON,KVB,OSC,OSS,STC,TRO,MON
MON,KVB,OSC,OSS,STC,VFB,MON
MON,KVB,OSC,OSS,TENTRB,TRO,MON
MON,KVB,OSC,OSS,TENTRB,VFB,MON
MON,KVB,OSC,OSS,TEQTRC,TRO,MON
MON,KVB,OSC,OSS,TEQTRC,VFB,MON
MON,KVB,OSC,OSS,TRO,VFB,MON
MON,KVB,OSC,STA,STB,TRO,MON
MON,KVB,OSC,STA,STC,TRO,MON
MON,KVB,OSC,STA,TENTRB,TRO,MON
MON,KVB,OSC,STA,TENTRB,VFB,MON
MON,KVB,OSC,STA,TEQTRC,TRO,MON
MON,KVB,OSC,STA,TRO,VFB,MON
MON,KVB,OSC,STB,TENTRB,TRO,MON
MON,KVB,OSC,STB,TEQTRC,TRO,MON
MON,KVB,OSC,STB,TRO,VFB,MON
MON,KVB,OSC,STC,TENTRB,TRO,MON
MON,KVB,OSC,STC,TEQTRC,TRO,MON
MON,KVB,OSC,STC,TRO,VFB,MON
MON,KVB,OSC,TENTRB,TEQTRC,TRO,MON
MON,KVB,OSC,TENTRB,TRO,VFB,MON
MON,KVB,OSC,TEQTRC,TRO,VFB,MON
MON,KVB,OSE,OSO,OSS,TRO,MON
MON,KVB,OSE,OSO,OSS,VFB,MON
MON,KVB,OSE,OSO,STA,TRO,MON
MON,KVB,OSE,OSO,TENTRB,TRO,MON
MON,KVB,OSE,OSO,TRO,VFB,MON
MON,KVB,OSE,OSS,TRO,VFB,MON
MON,KVB,OSO,OSS,STA,STB,MON
MON,KVB,OSO,OSS,STA,STC,MON
MON,KVB,OSO,OSS,STA,TENTRB,MON
MON,KVB,OSO,OSS,STA,TEQTRC,MON
MON,KVB,OSO,OSS,STA,TRO,MON
MON,KVB,OSO,OSS,STA,VFB,MON
MON,KVB,OSO,OSS,STB,TENTRB,MON
MON,KVB,OSO,OSS,STB,TRO,MON
MON,KVB,OSO,OSS,STB,VFB,MON
